	code	name	c_name
0	600176	中国巨石	玻璃行业
1	600184	光电股份	玻璃行业
2	600293	三峡新材	玻璃行业
3	600529	山东药玻	玻璃行业
4	600552	凯盛科技	玻璃行业
5	600586	金晶科技	玻璃行业
6	600629	华建集团	玻璃行业
7	600819	耀皮玻璃	玻璃行业
8	600876	洛阳玻璃	玻璃行业
9	601636	旗滨集团	玻璃行业
10	603021	山东华鹏	玻璃行业
11	603601	再升科技	玻璃行业
12	000012	南 玻Ａ	玻璃行业
13	002571	*ST德力	玻璃行业
14	002623	亚玛顿	玻璃行业
15	300093	金刚玻璃	玻璃行业
16	300160	秀强股份	玻璃行业
17	300196	长海股份	玻璃行业
18	300395	菲利华	玻璃行业
19	600072	中船科技	船舶制造
20	600150	中国船舶	船舶制造
21	600685	中船防务	船舶制造
22	601890	亚星锚链	船舶制造
23	601989	中国重工	船舶制造
24	002608	江苏国信	船舶制造
25	300008	天海防务	船舶制造
26	300123	太阳鸟	船舶制造
27	600037	歌华有线	传媒娱乐
28	600088	中视传媒	传媒娱乐
29	600234	ST山水	传媒娱乐
30	600373	中文传媒	传媒娱乐
31	600551	时代出版	传媒娱乐
32	600633	浙数文化	传媒娱乐
33	600637	东方明珠	传媒娱乐
34	600757	长江传媒	传媒娱乐
35	600825	新华传媒	传媒娱乐
36	600831	广电网络	传媒娱乐
37	600959	江苏有线	传媒娱乐
38	601098	中南传媒	传媒娱乐
39	601801	皖新传媒	传媒娱乐
40	601928	凤凰传媒	传媒娱乐
41	601929	吉视传媒	传媒娱乐
42	601999	出版传媒	传媒娱乐
43	000156	华数传媒	传媒娱乐
44	000504	南华生物	传媒娱乐
45	000607	华媒控股	传媒娱乐
46	000665	湖北广电	传媒娱乐
47	000719	大地传媒	传媒娱乐
48	000793	华闻传媒	传媒娱乐
49	000835	长城动漫	传媒娱乐
50	000917	电广传媒	传媒娱乐
51	002071	长城影视	传媒娱乐
52	002143	印纪传媒	传媒娱乐
53	002181	粤 传 媒	传媒娱乐
54	002238	天威视讯	传媒娱乐
55	002292	奥飞娱乐	传媒娱乐
56	002624	完美世界	传媒娱乐
57	002712	思美传媒	传媒娱乐
58	002739	万达电影	传媒娱乐
59	300027	华谊兄弟	传媒娱乐
60	300133	华策影视	传媒娱乐
61	300148	天舟文化	传媒娱乐
62	300251	光线传媒	传媒娱乐
63	300291	华录百纳	传媒娱乐
64	300336	新文化	传媒娱乐
65	300364	中文在线	传媒娱乐
66	300426	唐德影视	传媒娱乐
67	600011	华能国际	电力行业
68	600021	上海电力	电力行业
69	600023	浙能电力	电力行业
70	600027	华电国际	电力行业
71	600098	广州发展	电力行业
72	600101	明星电力	电力行业
73	600110	诺德股份	电力行业
74	600116	三峡水利	电力行业
75	600131	岷江水电	电力行业
76	600236	桂冠电力	电力行业
77	600310	桂东电力	电力行业
78	600396	XD金山股	电力行业
79	600452	涪陵电力	电力行业
80	600483	福能股份	电力行业
81	600505	西昌电力	电力行业
82	600509	天富能源	电力行业
83	600578	京能电力	电力行业
84	600642	申能股份	电力行业
85	600644	乐山电力	电力行业
86	600674	川投能源	电力行业
87	600726	华电能源	电力行业
88	600744	华银电力	电力行业
89	600769	祥龙电业	电力行业
90	600780	通宝能源	电力行业
91	600795	国电电力	电力行业
92	600863	内蒙华电	电力行业
93	600864	哈投股份	电力行业
94	600868	梅雁吉祥	电力行业
95	600869	智慧能源	电力行业
96	600886	国投电力	电力行业
97	600900	长江电力	电力行业
98	600969	郴电国际	电力行业
99	600979	广安爱众	电力行业
100	600995	文山电力	电力行业
101	601016	节能风电	电力行业
102	601991	大唐发电	电力行业
103	000027	深圳能源	电力行业
104	000037	深南电A	电力行业
105	000531	穗恒运Ａ	电力行业
106	000539	粤电力Ａ	电力行业
107	000543	皖能电力	电力行业
108	000600	建投能源	电力行业
109	000601	韶能股份	电力行业
110	000690	宝新能源	电力行业
111	000720	新能泰山	电力行业
112	000722	湖南发展	电力行业
113	000767	漳泽电力	电力行业
114	000791	甘肃电投	电力行业
115	000862	银星能源	电力行业
116	000875	吉电股份	电力行业
117	000883	湖北能源	电力行业
118	000899	赣能股份	电力行业
119	000939	凯迪生态	电力行业
120	000958	东方能源	电力行业
121	000966	长源电力	电力行业
122	000993	闽东电力	电力行业
123	001896	豫能控股	电力行业
124	002039	黔源电力	电力行业
125	002479	富春环保	电力行业
126	002692	睿康股份	电力行业
127	300423	鲁亿通	电力行业
128	600112	*ST天成	电器行业
129	600202	哈空调	电器行业
130	600379	宝光股份	电器行业
131	600405	动力源	电器行业
132	600468	百利电气	电器行业
133	600482	中国动力	电器行业
134	600560	金自天正	电器行业
135	600577	精达股份	电器行业
136	600847	*ST万里	电器行业
137	600885	宏发股份	电器行业
138	601311	骆驼股份	电器行业
139	601616	广电电气	电器行业
140	603015	弘讯科技	电器行业
141	603606	东方电缆	电器行业
142	603703	盛洋科技	电器行业
143	603988	中电电机	电器行业
144	000049	德赛电池	电器行业
145	000922	*ST佳电	电器行业
146	002164	宁波东力	电器行业
147	002176	江特电机	电器行业
148	002249	大洋电机	电器行业
149	002266	浙富控股	电器行业
150	002298	中电鑫龙	电器行业
151	002309	中利集团	电器行业
152	002322	理工环科	电器行业
153	002334	英威腾	电器行业
154	002335	科华恒盛	电器行业
155	002339	积成电子	电器行业
156	002364	中恒电气	电器行业
157	002380	科远股份	电器行业
158	002452	长高集团	电器行业
159	002546	新联电子	电器行业
160	002576	通达动力	电器行业
161	002580	圣阳股份	电器行业
162	002606	大连电瓷	电器行业
163	002617	露笑科技	电器行业
164	002647	民盛金科	电器行业
165	002664	信质电机	电器行业
166	002665	首航节能	电器行业
167	002670	国盛金控	电器行业
168	002684	猛狮科技	电器行业
169	002706	良信电器	电器行业
170	002730	电光科技	电器行业
171	002733	雄韬股份	电器行业
172	300068	南都电源	电器行业
173	300140	中环装备	电器行业
174	300217	东方电热	电器行业
175	300222	科大智能	电器行业
176	300252	金信诺	电器行业
177	300265	通光线缆	电器行业
178	300274	阳光电源	电器行业
179	300283	温州宏丰	电器行业
180	300356	光一科技	电器行业
181	300376	易事特	电器行业
182	300403	地尔汉宇	电器行业
183	300407	凯发电气	电器行业
184	300438	鹏辉能源	电器行业
185	300447	全信股份	电器行业
186	600083	博信股份	电子器件
187	600151	航天机电	电子器件
188	600171	上海贝岭	电子器件
189	600183	生益科技	电子器件
190	600203	福日电子	电子器件
191	600206	有研新材	电子器件
192	600207	安彩高科	电子器件
193	600237	铜峰电子	电子器件
194	600353	旭光股份	电子器件
195	600355	精伦电子	电子器件
196	600360	华微电子	电子器件
197	600363	联创光电	电子器件
198	600401	*ST海润	电子器件
199	600460	士兰微	电子器件
200	600478	科力远	电子器件
201	600537	亿晶光电	电子器件
202	600563	法拉电子	电子器件
203	600584	长电科技	电子器件
204	600602	云赛智联	电子器件
205	600667	太极实业	电子器件
206	600703	三安光电	电子器件
207	600707	彩虹股份	电子器件
208	600747	*ST大控	电子器件
209	600817	*ST宏盛	电子器件
210	600980	北矿科技	电子器件
211	601012	隆基股份	电子器件
212	601231	环旭电子	电子器件
213	601908	京运通	电子器件
214	603005	晶方科技	电子器件
215	603118	共进股份	电子器件
216	603328	依顿电子	电子器件
217	603678	火炬电子	电子器件
218	000020	深华发Ａ	电子器件
219	000050	深天马Ａ	电子器件
220	000058	深 赛 格	电子器件
221	000068	华控赛格	电子器件
222	000413	东旭光电	电子器件
223	000536	华映科技	电子器件
224	000636	风华高科	电子器件
225	000670	盈方微	电子器件
226	000725	京东方Ａ	电子器件
227	000727	华东科技	电子器件
228	000733	振华科技	电子器件
229	000810	创维数字	电子器件
230	000823	超声电子	电子器件
231	002025	航天电器	电子器件
232	002045	国光电器	电子器件
233	002049	紫光国芯	电子器件
234	002055	得润电子	电子器件
235	002056	横店东磁	电子器件
236	002057	中钢天源	电子器件
237	002079	苏州固锝	电子器件
238	002104	恒宝股份	电子器件
239	002106	莱宝高科	电子器件
240	002119	康强电子	电子器件
241	002129	中环股份	电子器件
242	002134	*ST普林	电子器件
243	002137	麦达数字	电子器件
244	002138	顺络电子	电子器件
245	002139	拓邦股份	电子器件
246	002141	贤丰控股	电子器件
247	002156	通富微电	电子器件
248	002179	中航光电	电子器件
249	002185	华天科技	电子器件
250	002188	巴士在线	电子器件
251	002189	利达光电	电子器件
252	002199	东晶电子	电子器件
253	002218	拓日新能	电子器件
254	002222	福晶科技	电子器件
255	002241	歌尔股份	电子器件
256	002273	水晶光电	电子器件
257	002288	超华科技	电子器件
258	002289	宇顺电子	电子器件
259	002371	北方华创	电子器件
260	002388	新亚制程	电子器件
261	002389	南洋科技	电子器件
262	002402	和而泰	电子器件
263	002426	胜利精密	电子器件
264	002436	兴森科技	电子器件
265	002449	国星光电	电子器件
266	002456	欧菲光	电子器件
267	002463	沪电股份	电子器件
268	002475	立讯精密	电子器件
269	002484	江海股份	电子器件
270	002504	*ST弘高	电子器件
271	002506	协鑫集成	电子器件
272	002512	达华智能	电子器件
273	002579	中京电子	电子器件
274	002587	奥拓电子	电子器件
275	002600	江粉磁材	电子器件
276	002618	丹邦科技	电子器件
277	002636	金安国纪	电子器件
278	002638	勤上股份	电子器件
279	002654	万润科技	电子器件
280	002655	共达电声	电子器件
281	002724	海洋王	电子器件
282	002729	好利来	电子器件
283	002745	木林森	电子器件
284	300014	亿纬锂能	电子器件
285	300029	天龙光电	电子器件
286	600050	中国联通	电子信息
287	600074	保千里	电子信息
288	600076	康欣新材	电子信息
289	600100	同方股份	电子信息
290	600105	永鼎股份	电子信息
291	600130	波导股份	电子信息
292	600198	大唐电信	电子信息
293	600271	航天信息	电子信息
294	600288	大恒科技	电子信息
295	600289	亿阳信通	电子信息
296	600330	天通股份	电子信息
297	600345	长江通信	电子信息
298	600406	国电南瑞	电子信息
299	600410	华胜天成	电子信息
300	600446	金证股份	电子信息
301	600455	博通股份	电子信息
302	600476	湘邮科技	电子信息
303	600485	信威集团	电子信息
304	600487	亨通光电	电子信息
305	600498	烽火通信	电子信息
306	600522	中天科技	电子信息
307	600536	中国软件	电子信息
308	600556	ST慧球	电子信息
309	600562	国睿科技	电子信息
310	600570	恒生电子	电子信息
311	600571	信雅达	电子信息
312	600588	用友网络	电子信息
313	600601	方正科技	电子信息
314	600608	*ST沪科	电子信息
315	600654	*ST中安	电子信息
316	600677	航天通信	电子信息
317	600680	*ST上普	电子信息
318	600718	东软集团	电子信息
319	600728	佳都科技	电子信息
320	600734	实达集团	电子信息
321	600756	浪潮软件	电子信息
322	600764	中电广通	电子信息
323	600775	南京熊猫	电子信息
324	600776	东方通信	电子信息
325	600797	浙大网新	电子信息
326	600804	鹏博士	电子信息
327	600845	宝信软件	电子信息
328	600850	华东电脑	电子信息
329	600990	四创电子	电子信息
330	601519	*ST智慧	电子信息
331	603000	人民网	电子信息
332	603019	中科曙光	电子信息
333	603025	大豪科技	电子信息
334	603636	南威软件	电子信息
335	000021	深科技	电子信息
336	000032	深桑达Ａ	电子信息
337	000035	中国天楹	电子信息
338	000063	中兴通讯	电子信息
339	000066	中国长城	电子信息
340	000070	特发信息	电子信息
341	000503	海虹控股	电子信息
342	000532	华金资本	电子信息
343	000547	航天发展	电子信息
344	000555	神州信息	电子信息
345	000561	烽火电子	电子信息
346	000586	汇源通信	电子信息
347	000681	视觉中国	电子信息
348	000711	京蓝科技	电子信息
349	000748	长城信息	电子信息
350	000801	四川九洲	电子信息
351	000836	鑫茂科技	电子信息
352	000851	高鸿股份	电子信息
353	000892	欢瑞世纪	电子信息
354	000938	紫光股份	电子信息
355	000948	南天信息	电子信息
356	000970	中科三环	电子信息
357	000977	浪潮信息	电子信息
358	000997	新 大 陆	电子信息
359	002017	东信和平	电子信息
360	002027	分众传媒	电子信息
361	002052	同洲电子	电子信息
362	002063	远光软件	电子信息
363	002065	东华软件	电子信息
364	002073	软控股份	电子信息
365	002089	新 海 宜	电子信息
366	002090	金智科技	电子信息
367	002093	国脉科技	电子信息
368	002095	生 意 宝	电子信息
369	002115	三维通信	电子信息
370	002148	北纬通信	电子信息
371	002151	北斗星通	电子信息
372	002152	广电运通	电子信息
373	002153	石基信息	电子信息
374	002161	远 望 谷	电子信息
375	002174	游族网络	电子信息
376	002177	御银股份	电子信息
377	002180	纳思达	电子信息
378	002184	海得控制	电子信息
379	002194	武汉凡谷	电子信息
380	002195	二三四五	电子信息
381	002230	科大讯飞	电子信息
382	002231	奥维通信	电子信息
383	002232	启明信息	电子信息
384	002253	川大智胜	电子信息
385	002261	拓维信息	电子信息
386	600048	保利地产	房地产
387	600052	浙江广厦	房地产
388	600053	九鼎投资	房地产
389	600067	冠城大通	房地产
390	600077	宋都股份	房地产
391	600082	海泰发展	房地产
392	600094	大名城	房地产
393	600095	哈高科	房地产
394	600113	浙江东日	房地产
395	600133	东湖高新	房地产
396	600159	大龙地产	房地产
397	600162	香江控股	房地产
398	600173	卧龙地产	房地产
399	600175	美都能源	房地产
400	600185	格力地产	房地产
401	600208	新湖中宝	房地产
402	600223	鲁商置业	房地产
403	600225	*ST松江	房地产
404	600239	云南城投	房地产
405	600240	华业资本	房地产
406	600246	万通地产	房地产
407	600266	北京城建	房地产
408	600322	天房发展	房地产
409	600325	华发股份	房地产
410	600340	华夏幸福	房地产
411	600376	首开股份	房地产
412	600383	金地集团	房地产
413	600393	粤泰股份	房地产
414	600463	空港股份	房地产
415	600503	华丽家族	房地产
416	600510	黑牡丹	房地产
417	600533	栖霞建设	房地产
418	600565	迪马股份	房地产
419	600568	中珠医疗	房地产
420	600606	绿地控股	房地产
421	600615	丰华股份	房地产
422	600621	华鑫股份	房地产
423	600638	新黄浦	房地产
424	600641	万业企业	房地产
425	600657	信达地产	房地产
426	600663	陆家嘴	房地产
427	600665	天地源	房地产
428	600675	中华企业	房地产
429	600683	京投发展	房地产
430	600684	珠江实业	房地产
431	600696	*ST匹凸	房地产
432	600716	凤凰股份	房地产
433	600724	宁波富达	房地产
434	600732	ST新梅	房地产
435	600733	S*ST前锋	房地产
436	600743	华远地产	房地产
437	600745	中茵股份	房地产
438	600748	上实发展	房地产
439	600767	*ST运盛	房地产
440	600773	西藏城投	房地产
441	600791	京能置业	房地产
442	600807	天业股份	房地产
443	600823	世茂股份	房地产
444	600862	中航高科	房地产
445	600890	中房股份	房地产
446	601588	北辰实业	房地产
447	000002	万 科Ａ	房地产
448	000005	世纪星源	房地产
449	000006	深振业Ａ	房地产
450	000009	中国宝安	房地产
451	000011	深物业A	房地产
452	000014	沙河股份	房地产
453	000029	深深房Ａ	房地产
454	000031	中粮地产	房地产
455	000036	华联控股	房地产
456	000038	深大通	房地产
457	000040	东旭蓝天	房地产
458	000042	中洲控股	房地产
459	000043	中航地产	房地产
460	000046	泛海控股	房地产
461	000056	皇庭国际	房地产
462	000402	金 融 街	房地产
463	000502	绿景控股	房地产
464	000505	珠江控股	房地产
465	000506	中润资源	房地产
466	000514	渝 开 发	房地产
467	000517	荣安地产	房地产
468	000526	*ST紫学	房地产
469	000534	万泽股份	房地产
470	000537	广宇发展	房地产
471	000540	中天金融	房地产
472	000558	莱茵体育	房地产
473	000567	海德股份	房地产
474	000573	粤宏远Ａ	房地产
475	000608	阳光股份	房地产
476	000609	绵石投资	房地产
477	000616	海航投资	房地产
478	000620	新华联	房地产
479	000631	顺发恒业	房地产
480	000656	金科股份	房地产
481	000667	美好置业	房地产
482	000668	荣丰控股	房地产
483	000671	阳 光 城	房地产
484	000691	ST亚太	房地产
485	000718	苏宁环球	房地产
486	600089	特变电工	发电设备
487	600192	长城电工	发电设备
488	600268	国电南自	发电设备
489	600290	华仪电气	发电设备
490	600312	平高电气	发电设备
491	600416	湘电股份	发电设备
492	600517	置信电气	发电设备
493	600525	长园集团	发电设备
494	600550	保变电气	发电设备
495	600580	卧龙电气	发电设备
496	600590	泰豪科技	发电设备
497	600875	东方电气	发电设备
498	600973	宝胜股份	发电设备
499	601126	四方股份	发电设备
500	601179	中国西电	发电设备
501	601558	*ST锐电	发电设备
502	601700	风范股份	发电设备
503	601727	上海电气	发电设备
504	601877	正泰电器	发电设备
505	603333	明星电缆	发电设备
506	603618	杭电股份	发电设备
507	000400	许继电气	发电设备
508	000585	东北电气	发电设备
509	000682	东方电子	发电设备
510	000806	银河生物	发电设备
511	000967	盈峰环境	发电设备
512	002028	思源电气	发电设备
513	002074	国轩高科	发电设备
514	002112	三变科技	发电设备
515	002123	梦网荣信	发电设备
516	002130	沃尔核材	发电设备
517	002168	深圳惠程	发电设备
518	002169	智光电气	发电设备
519	002202	金风科技	发电设备
520	002212	南洋股份	发电设备
521	002227	奥 特 迅	发电设备
522	002276	万马股份	发电设备
523	002300	太阳电缆	发电设备
524	002323	雅百特	发电设备
525	002350	北京科锐	发电设备
526	002358	森源电气	发电设备
527	002451	摩恩电气	发电设备
528	002471	中超控股	发电设备
529	002498	汉缆股份	发电设备
530	002531	天顺风能	发电设备
531	002533	金杯电工	发电设备
532	002560	通达股份	发电设备
533	002622	融钰集团	发电设备
534	002660	茂硕电源	发电设备
535	300001	特锐德	发电设备
536	300004	南风股份	发电设备
537	300018	中元股份	发电设备
538	300040	九洲电气	发电设备
539	300048	合康新能	发电设备
540	300062	中能电气	发电设备
541	300069	金利华电	发电设备
542	300120	经纬电材	发电设备
543	300125	易世达	发电设备
544	300129	泰胜风能	发电设备
545	300141	和顺电气	发电设备
546	300153	科泰电源	发电设备
547	300208	恒顺众昇	发电设备
548	300341	麦迪电气	发电设备
549	300372	欣泰退	发电设备
550	300444	双杰电气	发电设备
551	600038	中直股份	飞机制造
552	600118	中国卫星	飞机制造
553	600316	洪都航空	飞机制造
554	600343	航天动力	飞机制造
555	600372	中航电子	飞机制造
556	600391	航发科技	飞机制造
557	600879	航天电子	飞机制造
558	600893	航发动力	飞机制造
559	000738	航发控制	飞机制造
560	000768	中航飞机	飞机制造
561	000901	航天科技	飞机制造
562	002023	海特高新	飞机制造
563	002111	威海广泰	飞机制造
564	300424	航新科技	飞机制造
565	600070	浙江富润	纺织行业
566	600152	维科精华	纺织行业
567	600156	华升股份	纺织行业
568	600220	江苏阳光	纺织行业
569	600232	金鹰股份	纺织行业
570	600370	三房巷	纺织行业
571	600448	华纺股份	纺织行业
572	600493	凤竹纺织	纺织行业
573	600626	申达股份	纺织行业
574	600630	龙头股份	纺织行业
575	600689	上海三毛	纺织行业
576	600735	新华锦	纺织行业
577	600851	海欣股份	纺织行业
578	600987	航民股份	纺织行业
579	601339	百隆东方	纺织行业
580	601599	鹿港文化	纺织行业
581	603558	健盛集团	纺织行业
582	603889	新澳股份	纺织行业
583	000018	神州长城	纺织行业
584	000045	深纺织Ａ	纺织行业
585	000158	常山股份	纺织行业
586	000611	天首发展	纺织行业
587	000726	鲁 泰Ａ	纺织行业
588	000779	三毛派神	纺织行业
589	000803	*ST金宇	纺织行业
590	000813	德展健康	纺织行业
591	000850	华茂股份	纺织行业
592	000955	欣龙控股	纺织行业
593	000971	高升控股	纺织行业
594	000982	*ST 中绒	纺织行业
595	002034	美 欣 达	纺织行业
596	002042	华孚色纺	纺织行业
597	002070	*ST众和	纺织行业
598	002072	凯瑞德	纺织行业
599	002083	孚日股份	纺织行业
600	002087	新野纺织	纺织行业
601	002127	南极电商	纺织行业
602	002144	宏达高科	纺织行业
603	002193	如意集团	纺织行业
604	002394	联发股份	纺织行业
605	002404	嘉欣丝绸	纺织行业
606	002516	旷达科技	纺织行业
607	600302	标准股份	纺织机械
608	600610	中毅达	纺织机械
609	600843	上工申贝	纺织机械
610	000666	经纬纺机	纺织机械
611	002021	中捷资源	纺织机械
612	002196	方正电机	纺织机械
613	002722	金轮股份	纺织机械
614	300384	三联虹普	纺织机械
615	600086	东方金钰	服装鞋类
616	600107	美尔雅	服装鞋类
617	600137	浪莎股份	服装鞋类
618	600177	雅戈尔	服装鞋类
619	600233	圆通速递	服装鞋类
620	600272	开开实业	服装鞋类
621	600295	鄂尔多斯	服装鞋类
622	600398	海澜之家	服装鞋类
623	600400	红豆股份	服装鞋类
624	600439	瑞贝卡	服装鞋类
625	600612	老凤祥	服装鞋类
626	600884	杉杉股份	服装鞋类
627	601566	九牧王	服装鞋类
628	601718	际华集团	服装鞋类
629	603001	奥康国际	服装鞋类
630	603518	维格娜丝	服装鞋类
631	603555	贵人鸟	服装鞋类
632	603808	歌力思	服装鞋类
633	002003	伟星股份	服装鞋类
634	002029	七 匹 狼	服装鞋类
635	002036	联创电子	服装鞋类
636	002044	美年健康	服装鞋类
637	002098	浔兴股份	服装鞋类
638	002154	报 喜 鸟	服装鞋类
639	002239	奥特佳	服装鞋类
640	002269	美邦服饰	服装鞋类
641	002291	星期六	服装鞋类
642	002293	罗莱生活	服装鞋类
643	002327	富安娜	服装鞋类
644	002345	潮宏基	服装鞋类
645	002397	梦洁股份	服装鞋类
646	002425	凯撒文化	服装鞋类
647	002485	希努尔	服装鞋类
648	002486	嘉麟杰	服装鞋类
649	002494	华斯股份	服装鞋类
650	002503	搜于特	服装鞋类
651	002517	恺英网络	服装鞋类
652	002563	森马服饰	服装鞋类
653	002569	步森股份	服装鞋类
654	002574	明牌珠宝	服装鞋类
655	002612	朗姿股份	服装鞋类
656	002634	棒杰股份	服装鞋类
657	002640	跨境通	服装鞋类
658	002656	摩登大道	服装鞋类
659	002674	兴业科技	服装鞋类
660	002687	乔治白	服装鞋类
661	002731	萃华珠宝	服装鞋类
662	002740	爱迪尔	服装鞋类
663	300005	探路者	服装鞋类
664	600012	皖通高速	公路桥梁
665	600020	中原高速	公路桥梁
666	600033	福建高速	公路桥梁
667	600035	楚天高速	公路桥梁
668	600106	重庆路桥	公路桥梁
669	600269	赣粤高速	公路桥梁
670	600350	山东高速	公路桥梁
671	600368	五洲交通	公路桥梁
672	600377	宁沪高速	公路桥梁
673	600548	深高速	公路桥梁
674	601107	四川成渝	公路桥梁
675	601188	龙江交通	公路桥梁
676	601518	吉林高速	公路桥梁
677	000429	粤高速Ａ	公路桥梁
678	000548	湖南投资	公路桥梁
679	000828	东莞控股	公路桥梁
680	000886	海南高速	公路桥梁
681	000900	现代投资	公路桥梁
682	000916	华北高速	公路桥梁
683	600167	联美控股	供水供气
684	600168	武汉控股	供水供气
685	600187	国中水务	供水供气
686	600283	钱江水利	供水供气
687	600323	瀚蓝环境	供水供气
688	600333	长春燃气	供水供气
689	600461	洪城水业	供水供气
690	600617	国新能源	供水供气
691	600635	大众公用	供水供气
692	600649	城投控股	供水供气
693	600719	大连热电	供水供气
694	600758	红阳能源	供水供气
695	600917	重庆燃气	供水供气
696	600982	宁波热电	供水供气
697	601139	深圳燃气	供水供气
698	601158	重庆水务	供水供气
699	601199	江南水务	供水供气
700	000593	大通燃气	供水供气
701	000605	渤海股份	供水供气
702	000669	金鸿能源	供水供气
703	000685	中山公用	供水供气
704	000692	惠天热电	供水供气
705	000695	滨海能源	供水供气
706	002267	陕天然气	供水供气
707	002700	新疆浩源	供水供气
708	600005	武钢股份	钢铁行业
709	600010	包钢股份	钢铁行业
710	600019	宝钢股份	钢铁行业
711	600022	山东钢铁	钢铁行业
712	600117	西宁特钢	钢铁行业
713	600126	杭钢股份	钢铁行业
714	600165	新日恒力	钢铁行业
715	600193	创兴资源	钢铁行业
716	600231	凌钢股份	钢铁行业
717	600282	南钢股份	钢铁行业
718	600307	酒钢宏兴	钢铁行业
719	600399	抚顺特钢	钢铁行业
720	600477	杭萧钢构	钢铁行业
721	600496	精工钢构	钢铁行业
722	600507	方大特钢	钢铁行业
723	600532	宏达矿业	钢铁行业
724	600558	大西洋	钢铁行业
725	600569	安阳钢铁	钢铁行业
726	600581	八一钢铁	钢铁行业
727	600782	新钢股份	钢铁行业
728	600784	鲁银投资	钢铁行业
729	600808	马钢股份	钢铁行业
730	600882	广泽股份	钢铁行业
731	600992	贵绳股份	钢铁行业
732	601003	柳钢股份	钢铁行业
733	601005	*ST重钢	钢铁行业
734	601028	玉龙股份	钢铁行业
735	601969	海南矿业	钢铁行业
736	000409	山东地矿	钢铁行业
737	000629	*ST钒钛	钢铁行业
738	000655	金岭矿业	钢铁行业
739	000708	大冶特钢	钢铁行业
740	000709	河钢股份	钢铁行业
741	000717	韶钢松山	钢铁行业
742	000761	本钢板材	钢铁行业
743	000778	新兴铸管	钢铁行业
744	000825	太钢不锈	钢铁行业
745	000890	法 尔 胜	钢铁行业
746	000898	鞍钢股份	钢铁行业
747	000932	*ST华菱	钢铁行业
748	000959	首钢股份	钢铁行业
749	000969	安泰科技	钢铁行业
750	002075	沙钢股份	钢铁行业
751	002110	三钢闽光	钢铁行业
752	002132	恒星科技	钢铁行业
753	002318	久立特材	钢铁行业
754	002359	齐星铁塔	钢铁行业
755	002423	中原特钢	钢铁行业
756	002443	金洲管道	钢铁行业
757	002478	常宝股份	钢铁行业
758	002487	大金重工	钢铁行业
759	002524	光正集团	钢铁行业
760	002541	鸿路钢构	钢铁行业
761	002545	东方铁塔	钢铁行业
762	002615	哈尔斯	钢铁行业
763	002743	富煌钢构	钢铁行业
764	300345	红宇新材	钢铁行业
765	600008	首创股份	环保行业
766	600292	远达环保	环保行业
767	600874	创业环保	环保行业
768	603126	中材节能	环保行业
769	603588	高能环境	环保行业
770	603686	龙马环卫	环保行业
771	000544	中原环保	环保行业
772	000598	兴蓉环境	环保行业
773	000826	启迪桑德	环保行业
774	002200	云投生态	环保行业
775	002549	凯美特气	环保行业
776	002573	清新环境	环保行业
777	002616	长青集团	环保行业
778	002672	东江环保	环保行业
779	300055	万邦达	环保行业
780	300070	碧水源	环保行业
781	300156	神雾环保	环保行业
782	300172	中电环保	环保行业
783	300187	永清环保	环保行业
784	300190	维尔利	环保行业
785	300197	铁汉生态	环保行业
786	300262	巴安水务	环保行业
787	300332	天壕环境	环保行业
788	300335	迪森股份	环保行业
789	300355	蒙草生态	环保行业
790	300388	国祯环保	环保行业
791	300422	博世科	环保行业
792	600075	新疆天业	化工行业
793	600078	澄星股份	化工行业
794	600091	ST明科	化工行业
795	600135	乐凯胶片	化工行业
796	600141	兴发集团	化工行业
797	600155	宝硕股份	化工行业
798	600160	巨化股份	化工行业
799	600228	*ST昌九	化工行业
800	600229	城市传媒	化工行业
801	600249	两面针	化工行业
802	600273	嘉化能源	化工行业
803	600277	亿利洁能	化工行业
804	600281	太化股份	化工行业
805	600299	安迪苏	化工行业
806	600301	ST南化	化工行业
807	600309	万华化学	化工行业
808	600315	上海家化	化工行业
809	600319	亚星化学	化工行业
810	600328	兰太实业	化工行业
811	600339	中油工程	化工行业
812	600352	浙江龙盛	化工行业
813	600367	红星发展	化工行业
814	600378	天科股份	化工行业
815	600409	三友化工	化工行业
816	600481	双良节能	化工行业
817	600490	鹏欣资源	化工行业
818	600599	熊猫金控	化工行业
819	600618	氯碱化工	化工行业
820	600636	*ST爱富	化工行业
821	600722	金牛化工	化工行业
822	600746	江苏索普	化工行业
823	600844	*ST丹科	化工行业
824	600985	雷鸣科化	化工行业
825	601118	海南橡胶	化工行业
826	601208	东材科技	化工行业
827	601216	君正集团	化工行业
828	601678	滨化股份	化工行业
829	603002	宏昌电子	化工行业
830	603010	万盛股份	化工行业
831	603077	和邦生物	化工行业
832	603188	亚邦股份	化工行业
833	000510	金路集团	化工行业
834	000523	广州浪奇	化工行业
835	000545	金浦钛业	化工行业
836	000565	渝三峡Ａ	化工行业
837	000627	天茂集团	化工行业
838	000635	英 力 特	化工行业
839	000662	天夏智慧	化工行业
840	000683	远兴能源	化工行业
841	000698	沈阳化工	化工行业
842	000707	双环科技	化工行业
843	000737	南风化工	化工行业
844	000755	*ST三维	化工行业
845	000818	方大化工	化工行业
846	000822	山东海化	化工行业
847	000887	中鼎股份	化工行业
848	000985	大庆华科	化工行业
849	000990	诚志股份	化工行业
850	002010	传化智联	化工行业
851	002014	永新股份	化工行业
